sample_index,mse,mae,max_absolute_error,relative_error
155,6.150492025103713e-05,0.005609159187222599,0.05255564517549982,0.00784250726815325
156,5.972491773613013e-05,0.0045643684068272135,0.08056590054715618,0.0077281898097891965
157,2.0353577859213113e-05,0.002497944541591518,0.044976195536006784,0.005209424518340176
158,7.55490458715759e-05,0.005966493035317134,0.04904951765781801,0.008691895413060096
159,5.4138391127160725e-05,0.004560576893033223,0.06520815648065116,0.007357879526545706
160,8.04873059144329e-06,0.0016460157761520324,0.022396582153303212,0.004012164152036457
161,4.17756968160251e-05,0.004080381699343663,0.0654972569766672,0.006463412165104823
162,5.37714582861309e-05,0.004535120359174487,0.06403830034169244,0.007332902446243944
163,5.347646101696132e-05,0.00513134183972462,0.04696662863129897,0.007312760150378299
164,5.460391403562467e-05,0.0048747832270145675,0.05960974467319313,0.007389446125091132
165,5.1666144525149237e-05,0.0038135723427283152,0.07152639152106943,0.0071879165635911945
166,4.843519961430262e-05,0.0044714676699269245,0.10503853482463299,0.006959540186988078
167,4.4340367277677346e-05,0.004744367833966368,0.042815204261418494,0.006658856304026767
168,5.2382706660311885e-05,0.004565370830553078,0.05947520039066179,0.007237589837805908
169,6.46884089153348e-05,0.004928167293580369,0.07338580988171273,0.008042910475402187
170,4.3478085932614234e-05,0.004663392016206502,0.045306474753152415,0.006593791468693398
171,5.295645340079663e-05,0.004374576674636423,0.051946870501656583,0.007277118481981444
172,6.834062520471555e-05,0.004893670905535069,0.05724388182649354,0.008266838888276179
173,6.42568543572167e-05,0.004914377346104302,0.05907270572606249,0.008016037322593752
174,4.8510069365842566e-05,0.00461637708269376,0.051135372736291256,0.0069649170394084515
175,4.3108442251387124e-05,0.00457965547540738,0.04867773923901009,0.006565701961815437
176,5.176200482701572e-05,0.0051168939101440495,0.05718265244801657,0.007194581629741593
177,5.800493613747959e-05,0.0035730635821522344,0.0750057679384879,0.007616097172271329
178,5.494423799162403e-05,0.005061057356696369,0.048498295292129345,0.007412438059884454
179,3.812483000854169e-05,0.00396983817792443,0.053800766819251056,0.006174530752092934
180,4.520321208295973e-05,0.004321155836703884,0.04227073427468264,0.006723333405607609
181,5.472877368114051e-05,0.004749564492619892,0.07429937783676799,0.007397889812719578
182,5.846503351069638e-05,0.004907133858997507,0.05584742305731005,0.007646243097802719
183,8.744778152155246e-05,0.006565883151910204,0.06033447446132856,0.009351351855296208
184,5.039539646134865e-05,0.004398178225945747,0.06010046733406771,0.007098971507292315
185,6.53113841502958e-05,0.00533846374748146,0.060167353323558714,0.008081545901020145
186,7.104280918673075e-05,0.00518822001877176,0.06193056037263389,0.008428689648262653
187,5.161443644204579e-05,0.004425171197515541,0.059325683561886555,0.007184318787612744
188,5.260845214617364e-05,0.005040346484497015,0.052221116046431426,0.007253168421191744
189,5.6901823545734465e-05,0.004631471790132821,0.07847359445084612,0.007543329738632255
190,5.902576534233484e-05,0.004932515669059688,0.051524519999297524,0.007682822745731838
191,5.439258893050405e-05,0.004571250565889101,0.06610134048844607,0.007375133146628846
193,6.58893468586941e-05,0.004516202255138036,0.07048501876034112,0.008117225317723636
194,4.9725632502462687e-05,0.004705691122246587,0.05213779257864193,0.0070516404121638504
195,5.477752372351429e-05,0.0049146518169059135,0.04824980043413807,0.007401183940662047
196,5.618462626544563e-05,0.004730391335218049,0.06643445999487163,0.007495640484004367
197,5.916349893410116e-05,0.004376678246606367,0.07068809934411047,0.007691781258856796
198,5.252642414167957e-05,0.004747648921202106,0.06371605620341425,0.0072475115827212834
199,5.089487468108466e-05,0.004156464904962802,0.07537539228284906,0.007134064387225857
200,7.64599907389491e-05,0.005849366790583744,0.05033451382695664,0.008744140365922103
201,6.287930361206854e-05,0.004472420968005607,0.08447201097576118,0.007929647130362611
202,5.904601563411057e-05,0.004291241259561128,0.07785115631202,0.0076841405267024
203,5.994607617416272e-05,0.00535959207925761,0.049811439098628285,0.007742485142004613
204,5.886192103334917e-05,0.00456376446034875,0.06462668871676414,0.007672152307752261
205,3.402830885473377e-05,0.00335853204130464,0.07437948647144843,0.005833378854037638
206,5.819252503771817e-05,0.004287558769346438,0.08338478717000752,0.007628402522004021
207,5.890804676683191e-05,0.005084052293848,0.05950655090156376,0.007675157768204588
208,3.846935090211628e-05,0.004306195974156919,0.049999909160270306,0.006202366556574672
209,5.821808328152255e-05,0.004046263445552789,0.07020609659771182,0.007630077540990127
210,9.031146522652553e-05,0.005383799562737577,0.07677838685638338,0.009503234461304464
211,4.902308959759432e-05,0.0039603419053473275,0.04845904867807027,0.007001649062727574
212,6.164033563751545e-05,0.005313093807028362,0.05584088115074337,0.007851135945677877
214,5.1476976148606255e-05,0.004409183407061378,0.06258007803930443,0.007174745720135717
215,4.997591125853596e-05,0.004433054609454554,0.06435142188259446,0.007069364275416542
216,5.691168943390655e-05,0.004669575427655661,0.07126811376475087,0.007543983658114986
217,4.734213917474694e-05,0.0045299582014935655,0.05901766527551455,0.006880562417037319
218,4.968954747599601e-05,0.003889797519928245,0.06848896745205946,0.007049081321420242
219,4.9603888013581857e-05,0.004667384899713156,0.04938621678383326,0.007043002769670151
220,7.22402159101858e-05,0.005122285027096333,0.07034855838571108,0.008499424445818957
221,5.753870063160081e-05,0.004417970363588921,0.06152001618862657,0.0075854268588920176
222,5.555132857161446e-05,0.004624175255742006,0.05778024278499866,0.007453276364902483
