sample_index,mse,mae,max_absolute_error,relative_error
224,6.303182478808814e-05,0.005102858285446465,0.04968437085263666,0.007939258453286902
225,6.497821653153709e-05,0.004834992692856154,0.073792808161388,0.00806090668172859
226,6.849224097767752e-05,0.00546574698718498,0.05435288517619252,0.008276003925668298
227,8.786865125234336e-05,0.006116353593213704,0.059121853356304044,0.00937382799353296
228,6.008047986543907e-05,0.005122157091972765,0.05878891690566812,0.007751159904520017
229,4.6619917449352744e-05,0.003769718843486328,0.07959663971092024,0.006827877960929914
230,6.86633584181698e-05,0.005052385282783003,0.08601433283985932,0.008286335644793101
231,4.907735663258128e-05,0.004090578622548371,0.06465964033706495,0.007005523294699754
232,6.031088024243864e-05,0.004688575171651513,0.05881221861202879,0.007766007999122727
233,6.774892155670362e-05,0.005622962656178028,0.05991810091539662,0.008230973305551599
234,5.763179136167153e-05,0.004907741043155882,0.06434050166085914,0.007591560535335988
235,4.074149880205982e-05,0.003388085309450338,0.06866424697510176,0.006382906767457874
236,6.200702845653631e-05,0.004229057450399465,0.0807148013344734,0.007874454168800255
237,5.007484055167137e-05,0.004572548326749787,0.07260543607256986,0.007076357859214783
238,5.4599382343026194e-05,0.0049349493072626685,0.0624090206762935,0.0073891394859635475
239,7.474831112837329e-05,0.004221372473045407,0.07630820039362352,0.008645710562375591
240,3.8705414191217704e-05,0.003830182907973602,0.08020538063119442,0.006221367549921588
241,7.29831260615212e-05,0.005759860656226531,0.0630217457524623,0.008543016215688717
242,6.957481835207874e-05,0.004410547674500816,0.07170001347249122,0.008341152099804794
243,6.389438818340092e-05,0.004945975060190479,0.07567529096874881,0.007993396536104076
244,5.552753955858463e-05,0.004452343088924787,0.07687628873300367,0.00745168031779301
245,5.2050269280459996e-05,0.003629602592990073,0.0867224973559182,0.007214587256417352
246,6.991371279586565e-05,0.0055195412891574916,0.05672546042401905,0.008361442028493945
247,5.6684562725886126e-05,0.004549676353923989,0.0776974550878955,0.007528915109488585
248,5.529226037520657e-05,0.004344840567776396,0.08065944328944585,0.007435876570735011
249,5.253534209308707e-05,0.004562977283679449,0.07578380946931063,0.00724812679891065
250,5.6215152700737664e-05,0.0036433506563125924,0.0785550378290365,0.007497676486801601
251,6.763771372461918e-05,0.004546248615160895,0.0751135655754731,0.008224215082584991
252,6.367503757226473e-05,0.004596735455156837,0.08523563621248709,0.00797966400121361
253,4.986834344292504e-05,0.0048230715223884,0.06887393183250623,0.00706175215105462
254,6.316737696511135e-05,0.004816471146170165,0.06706978512176662,0.007947790697112678
255,6.531623750350628e-05,0.00437620486466977,0.06529254772423387,0.008081846169255268
256,6.0583035741937404e-05,0.004782517117565579,0.07253199375563923,0.0077835105024620455
257,6.131645023735724e-05,0.004789295091855297,0.06229116858571168,0.007830482120365048
258,6.135649357262819e-05,0.004723226542118229,0.07872836679401551,0.007833038591289308
259,4.5218517291831515e-05,0.003213422133872918,0.08585608471000494,0.006724471525096322
260,8.612158151117787e-05,0.006156171802032973,0.06148756187872073,0.00928017141604492
261,7.072594281896556e-05,0.004620189076064761,0.08306213325152134,0.008409871748068754
262,6.382000811584983e-05,0.004279748466452867,0.07248749487439454,0.007988742586655901
263,6.296382261886304e-05,0.004060802699978633,0.08110194011765037,0.007934974645130424
264,6.350492533879384e-05,0.005368091682331252,0.06364577937112159,0.007968997762503977
265,6.47723609617389e-05,0.004931710532088747,0.0644983532529233,0.008048127792333968
266,6.55533466791787e-05,0.005329993427332759,0.06872252622584485,0.008096502126176353
267,6.094265091058242e-05,0.0046363135330761245,0.07062554406918195,0.0078065774133471546
268,6.821322175283283e-05,0.005457784698239903,0.06158208125117648,0.008259129600195907
269,3.6976852895618544e-05,0.0037984145979499426,0.0662743798798422,0.006080859552367445
270,6.22158098856418e-05,0.004987067456981109,0.07590412452951067,0.007887699910977937
271,6.097656115082089e-05,0.005209970784461716,0.06714341129236345,0.007808749013178769
272,3.7816450495098025e-05,0.0036763758940467264,0.07991805984558287,0.006149508150665204
273,4.408687655266157e-05,0.004187926703996128,0.07467389802607827,0.00663979491796706
274,5.560446455083111e-05,0.004838222526588582,0.07997435682551313,0.007456840118363173
275,7.73953752216751e-05,0.004915064819368833,0.0891104886835099,0.008797464135856121
276,7.726416853811525e-05,0.005275909514596882,0.08519561036789192,0.008790003898640491
277,5.756324870361367e-05,0.0043154720409163206,0.07776534720341255,0.007587044793832022
